11/5/2009	7:24:39 PM	47.61753	-122.32167
11/5/2009	7:24:44 PM	47.61750	-122.32165
11/5/2009	7:24:49 PM	47.61745	-122.32170
11/5/2009	7:24:54 PM	47.61742	-122.32168
11/5/2009	7:24:59 PM	47.61743	-122.32172
11/5/2009	7:25:04 PM	47.61747	-122.32158
11/5/2009	7:25:09 PM	47.61747	-122.32157
11/5/2009	7:25:14 PM	47.61748	-122.32157
11/5/2009	7:25:19 PM	47.61750	-122.32158
11/5/2009	7:25:24 PM	47.61748	-122.32158
11/5/2009	7:25:29 PM	47.61747	-122.32157
11/5/2009	7:25:34 PM	47.61748	-122.32160
11/5/2009	7:25:39 PM	47.61750	-122.32163
11/5/2009	7:25:44 PM	47.61747	-122.32167
11/5/2009	7:25:49 PM	47.61742	-122.32165
11/5/2009	7:25:54 PM	47.61738	-122.32162
11/5/2009	7:25:59 PM	47.61735	-122.32162
11/5/2009	7:26:04 PM	47.61737	-122.32163
11/5/2009	7:26:09 PM	47.61735	-122.32165
11/5/2009	7:26:14 PM	47.61737	-122.32167
11/5/2009	7:26:19 PM	47.61738	-122.32172
11/5/2009	7:26:24 PM	47.61743	-122.32173
11/5/2009	7:26:29 PM	47.61747	-122.32178
11/5/2009	7:26:34 PM	47.61750	-122.32177
11/5/2009	7:26:39 PM	47.61748	-122.32177
11/5/2009	7:26:44 PM	47.61748	-122.32173
11/5/2009	7:26:50 PM	47.61753	-122.32160
11/5/2009	7:26:58 PM	47.61747	-122.32165
11/5/2009	7:27:03 PM	47.61748	-122.32162
11/5/2009	7:27:08 PM	47.61740	-122.32162
11/5/2009	7:27:13 PM	47.61742	-122.32163
11/5/2009	7:27:18 PM	47.61738	-122.32168
11/5/2009	7:27:23 PM	47.61740	-122.32167
11/5/2009	7:27:28 PM	47.61745	-122.32167
11/5/2009	7:27:33 PM	47.61750	-122.32170
11/5/2009	7:27:38 PM	47.61757	-122.32168
11/5/2009	7:27:43 PM	47.61762	-122.32167
11/5/2009	7:27:48 PM	47.61757	-122.32168
11/5/2009	7:27:53 PM	47.61755	-122.32168
11/5/2009	7:27:58 PM	47.61757	-122.32170
11/5/2009	7:28:03 PM	47.61757	-122.32172
11/5/2009	7:28:08 PM	47.61753	-122.32170
11/5/2009	7:28:13 PM	47.61745	-122.32173
11/5/2009	7:28:18 PM	47.61742	-122.32172
11/5/2009	7:28:23 PM	47.61745	-122.32168
11/5/2009	7:28:28 PM	47.61747	-122.32167
11/5/2009	7:28:33 PM	47.61748	-122.32167
11/5/2009	7:28:38 PM	47.61750	-122.32167
11/5/2009	7:28:43 PM	47.61747	-122.32167
11/5/2009	7:28:48 PM	47.61748	-122.32167
11/5/2009	7:28:53 PM	47.61748	-122.32167
11/5/2009	7:28:58 PM	47.61750	-122.32168
11/5/2009	7:29:03 PM	47.61752	-122.32172
11/5/2009	7:29:08 PM	47.61750	-122.32172
11/5/2009	7:29:13 PM	47.61752	-122.32173
11/5/2009	7:29:18 PM	47.61753	-122.32173
11/5/2009	7:29:23 PM	47.61753	-122.32173
11/5/2009	7:29:28 PM	47.61753	-122.32175
11/5/2009	7:29:33 PM	47.61752	-122.32173
11/5/2009	7:29:38 PM	47.61753	-122.32173
11/5/2009	7:29:43 PM	47.61747	-122.32173
11/5/2009	7:29:48 PM	47.61747	-122.32172
11/5/2009	7:29:53 PM	47.61745	-122.32170
11/5/2009	7:29:58 PM	47.61743	-122.32168
11/5/2009	7:30:03 PM	47.61740	-122.32168
11/5/2009	7:30:08 PM	47.61740	-122.32163
11/5/2009	7:30:13 PM	47.61737	-122.32168
11/5/2009	7:30:18 PM	47.61738	-122.32172
11/5/2009	7:30:23 PM	47.61742	-122.32170
11/5/2009	7:30:28 PM	47.61742	-122.32170
11/5/2009	7:30:33 PM	47.61747	-122.32168
11/5/2009	7:30:38 PM	47.61753	-122.32167
11/5/2009	7:30:43 PM	47.61753	-122.32163
11/5/2009	7:30:48 PM	47.61750	-122.32160
11/5/2009	7:30:53 PM	47.61748	-122.32160
11/5/2009	7:30:58 PM	47.61747	-122.32167
11/5/2009	7:31:03 PM	47.61747	-122.32167
11/5/2009	7:31:08 PM	47.61747	-122.32167
11/5/2009	7:31:13 PM	47.61747	-122.32167
11/5/2009	7:31:18 PM	47.61748	-122.32167
11/5/2009	7:31:23 PM	47.61748	-122.32167
11/5/2009	7:31:28 PM	47.61748	-122.32167
11/5/2009	7:31:33 PM	47.61748	-122.32167
11/5/2009	7:31:38 PM	47.61747	-122.32167
11/5/2009	7:31:43 PM	47.61750	-122.32163
11/5/2009	7:31:48 PM	47.61748	-122.32167
11/5/2009	7:31:53 PM	47.61747	-122.32167
11/5/2009	7:31:58 PM	47.61745	-122.32167
11/5/2009	7:32:03 PM	47.61747	-122.32167
11/5/2009	7:32:08 PM	47.61748	-122.32170
11/5/2009	7:32:13 PM	47.61748	-122.32172
11/5/2009	7:32:18 PM	47.61747	-122.32173
